email_id,email,label,source
915,"Sender: ""Sales Department"" <smokesdirect@terra.es>
Receiver: iiu-admin@taint.org
Subject line: Half Price Cigarettes and Tobacco

Dear Sir or Madam

In the past you have requested information on discounted products. We hope that you find this of interest. If you are not a smoker, and find this email offensive, we sincerely apologise!  We will be only too happy to take you off our mailing list.

If you are a smoker, however, and are fed up with paying high prices for your cigarettes and tobacco, take a look at what we have to offer  by clicking on this link.
http://www.smokersunited.co.uk/?S=15&ID=2

We can send you, legally, by registered air mail, direct to your door, 4 cartons of cigarettes or 40 pouches of rolling tobacco (all brands are available) from only 170 Euros - about 105 pounds - fully inclusive of postage and packing.  Why pay more?

To remove yourself from our mailing list, please click below
mailto:smokersclub@terra.es

Yours faithfully.
Smokers United
http://www.smokersunited.co.uk/?S=15&ID=2

xay1y",1,SpamAssasin
884,"Sender: ""Artprice.com"" <info@artmarket.com>
Receiver: <fork@spamassassin.taint.org>
Subject line: Become an affiliate. Devenez site affili.

With Artprice, the world leader in art market information, enhance your                         website content!                          Make the most valuable information on artist available to your customers,                         and get high commissions!                                          Posez sur votre site la barre de recherche Artprice et bnficiez immdiatement                     de revenus supplmentaires (en français)   Paying right from the moment the link is available to your visitors                         !                          By becoming an Artprice affiliate, each                                         month you'll get from 20 to 50% in revenue share for all purchases                                         at www.artprice.com by customers coming from your site.  Total monthly purchase  Commission rate  Monthly revenue share From USD0 to USD1000  20% Up to USD200  From USD1001 to USD5000 30% From USD300                                                 to USD1500 From USD5001 to USD15000  40% From USD2000                                                 to USD6000 Over USD15 001   50% Over USD7500 More information on our affiliation program! Marketing@artprice.com             Tel : +33 472 421 732 or +33 478 220 000 To be removed from our mailing list (In english) Avec Artprice, le leader mondial de l'information sur le marché                         de l'art, enrichissez votre contenu en offrant aux visiteurs de votre                         site la barre de recherche artistes Artprice  ...et bnficiez immdiatement de revenus supplmentaires comme dj                         des centaines d'autres affilis !                          Artprice vous reverse tous les mois de 20%                                          50% sur les achats effectus par les clients venant de votre site                                         :  Tranche de CA mensuel HT  Taux de reversion  Montant de la reversion mensuelle  De 0  1000 euros 20% Jusqu' 200 euros  De 1001  5000 euros 30% De 300 1500 euros  De 5001  15000 euros 40% De 2000 6000 euros  Au dessus de 15 000 euros  50% Plus de 7500                                                 euros Plus d'informations sur notre programme d'affiliation :                                      Marketing@artprice.com                                  Tl : +33 472 421 732 ou +33 478 220 000 Se dsinscrire http://xent.com/mailman/listinfo/fork",1,SpamAssasin
877,"Sender: ""Gracie"" <Arlean2462904@firemail.de>
Receiver: <G18355@terra.com.do>
Subject line: Special Investor update.

On January 1st 2002, the European countries began
using the new Euro Dollar.  Never before have so
many countries with such powerful economies united
to use a single currency.  Get your piece of history
now!  We would like to send you a FREE Euro Dollar
and a FREE report on world currency.  Just visit
our site to request your Euro Dollar:

http://www.new-opps4u.com/eurocurrencyexchange/

In addition to our currency report, you can receive:

*  FREE trading software for commodities and currencies
*  FREE online trading advice via email
*  FREE trading system for stock and commodity traders

Find out how the new Euro Dollar will affect you.  If
you are over age 18 and have some risk capital, it's
important that you find out how the Euro Dollar will
change the economic world. CLICK NOW!

http://www.new-opps4u.com/eurocurrencyexchange/


$5,000 minimum investment

Please carefully evaluate your financial position before
trading.  Only risk capital should be used.


http://www.new-opps4u.com/TakeMeOff/ To OptOut",1,SpamAssasin
1223,"Sender: ""David Crozier"" <davidcrozier@hotmail.com>
Receiver: <ilug@linux.ie>
Subject line: [ILUG] Anyone know how I could remove a HDD password from an Acer Travelmate 201T?

Hi folks,

I have just taken delivery of three Acer Travelmate laptops from a project
we funded which has now ended.  Problem is there are HDD passwords on them
which I don't have.  How could I overwrite these?? Any ideas?  I have
limited technical and monetry resources here in the new job so can't be
buying new HDDs for them.

Any Ideas?

Dave

www.davidcrozier.co.uk

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1268,"Sender: Niall O Broin <niall@linux.ie>
Receiver: ilug@linux.ie
Subject line: [ILUG] VPN implementation

I need to setup a VPN between a few sites. From what I've read, the the
choices come down (on the Linux side) to IPsec (using FreeSWAN) or CIPE.
It seems that FreeSWAN is 'better', being an implementation of IPsec which
is a standard. However, CIPE does the job as well for Linux clients and is
somewhat simpler to setup. 

The problem is that it's not a pure Linux situation - a couple of the sites
run OS-X. I'm pretty sure that I'll be able to find an implementation of
IPsec for OS-X, but I think CIPE is Linux only.

So, the question is for those of you have have implemented BOTH - is there a
significant difference in setup time and hassle between CIPE and FreeSWAN ?
If CIPE is going to be much easier than dealing with FreeSWAN (and whatever
on the OS-X sites) then I'll simply get a Linux box for each of the remote
sites - with the low price of hardware, it doesn't take much more complexity
in software to make buying hardware to use simpler software economic.



Niall

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1228,"Sender: Dave Wilson <dave.wilson@heanet.ie>
Receiver: ilug@linux.ie
Subject line: [ILUG] Dialup on debian

Hi all, I have a debian machine with an external ISDN terminal adapter, which  I'm trying to get to dial a Cisco 3600 running CHAP. wvdial on Red Hat  copes fine with this. However, I get the same results if i use pon or  wvdial on Debian: pppd negotiation is detected, pppd is started -- and  I'm never assigned an IP address. Looking at the logs on the Cisco, I see that in place of the username I  seem to be transmitting a six-digit hex number. e.g.: Aug  8 23:35:00.311 UTC+1: %ISDN-6-CONNECT: Interface Serial0/0:19 is  now connected to  19eb85 The last entry should be my dialup username. (Substitute incoming phone  number for ). Any ideas what I'm doing wrong? Cheers, Dave --  Irish Linux Users' Group: ilug@linux.ie http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information. List maintainer: listmaster@linux.ie",0,SpamAssasin
1226,"Sender: ""Gregory McRandal (ext 722)"" <Gregory.McRandal@fineos.com>
Receiver: ""Irish Linux User's Group (E-mail)"" <ilug@linux.ie>
Subject line: [ILUG] Quake 3

Hi,

I've installed Quake 3 onto my computer and it starts to run up ok but as
soon as the graphics start it bails out.  It complains that there is an
error in sis_drv.o,  the line before this says that it is starting Quake in
24 bit depth, now from http://www.winischhofer.net/linuxsis630.shtml I
understand that the sis630 won't do 24 bit depth.  So is there a way to make
Quake start up in 16 bit depth?  I've done some ""google""ing but drawn a
blank.....

Thanks

Greg


**************************************************************************
The information contained in this e-mail is confidential,
may be privileged and is intended only for the use of the
recipient named above. If you are not the intended
recipient or a representative of the intended recipient,
you have received this e-mail in error and must not copy,
use or disclose the contents of this email to anybody
else. If you have received this e-mail in error, please
notify the sender immediately by return e-mail and
permanently delete the copy you received. This email has
been swept for computer viruses. However, you should
carry out your own virus checks.


Registered in Ireland, No. 205721. http://www.FINEOS.com
**************************************************************************


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1181,"Sender: ""Alexander Meis"" <am@simoon.de>
Receiver: <spamassassin-talk@example.sourceforge.net>
Subject line: [SAtalk] SpamAssassin an Razor problem

Hi....

i installed razor an SpamAssassin on an redhat 6.3 with a fresh per 5.8.0.
when I install Mail::SpamAssassin using the CPAN the followin error in make
test appears.

t/forged_rcvd...........ok
t/nonspam...............ok
t/razor.................        Test skipped: Razor is not installed.
t/razor.................ok
        2/2 skipped: Razor is not installed.
t/reportheader..........ok

How can i get the razor running with the SpamAssassin ?

Thanks for helping

Alex



-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",0,SpamAssasin
1214,"Sender: =?iso-8859-1?q?Colin=20Nevin?= <colin_nevin@yahoo.com>
Receiver: ilug@linux.ie
Subject line: [ILUG] staroffice 6.0 installation freezes under RH7.3

Hi All,

Just wondering if anyone has ever installed StarOffice
6.0 (or Open Office), and if any have experienced any
problems with the install freezing ?

I'm using RedHat 7.3 kernel 2.4.18-3, and glibc 2.2.5
?

I might try downloading OpenOffice instead if it is
unresolved!!!!

Cheers all,

Colin


__________________________________________________
Do You Yahoo!?
Everything you'll ever need on one web page
from News and Sport to Email and Music Charts
http://uk.my.yahoo.com

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1291,"Sender: Arnaud Abelard <arnaud.abelard@sciences.univ-nantes.fr>
Receiver: razor-users@example.sourceforge.net
Subject line: [Razor-users] razor plugins for mozilla?

Hello,

did any of you hear about a a razor plugin for mozilla?
a plugin that would add a ""report as spam"" button somewhere for the user 
to report a mail as spam on a server?

Arnaud
-- 
Arnaud Ablard
Administrateur rseaux et systmes
Irin / Facult de Sciences
Universit de Nantes



-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,SpamAssasin
1218,"Sender: David Neary <dneary@wanadoo.fr>
Receiver: ilug@linux.ie
Subject line: [ILUG] Mutt reply hooks

Hi all,

I have 3 or 4 email addresses (which get used for different
reasons), and I'd prefer not to mix them up. So I was wondering
if anyone knows of a way that I can have mail (apart from list
mail, which I have already sorted) which arrives to a certain
e-mail address have the From: header in the reply automatically
set to the address it came to.

For example, say I have a company, and sales@company.com,
info@company.com and tech@company.com arrive in the same mailbox.
I don't want to reply to sales@company.com mails with the From:
set to dave@company.com, I would like the mail to come from
sales@company.com.

Is there any way to do this? Bearing in mind that mail can arrive
with my email in the To or Cc fields (and Bcc?), and it might be
buried in a couple of dozen other recipients...

Cheers,
Dave.

-- 
       David Neary,
    Marseille, France
  E-Mail: bolsh@gimp.org

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1232,"Sender: Chris Kurtz <blue@rocinante.com>
Receiver: razor-users@example.sourceforge.net
Subject line: [Razor-users] Razor2 error: can't find ""new""

Using Razor2 via SpamAssasin.

System is Solaris 2.7, with qmail. Spamassassin run via user's procmail.
All users who use SA have run razor-register.

Razor2 is failing, and I can't find anything in the limited docs or on 
google on it,
and I'm hoping someone can help.

The error (which doesn't prevent SA from working) is:

Oct  2 06:38:22 sancho2 qmail: 1033565902.186041 delivery 4588: success: 
razor2_check_skipped:_Bad_file_number_Can't_locate_object_m
ethod_""new""_via_package_""Razor2::Client::Agent""_(perhaps_you_forgot_to_load_""Razor2::Client::Agent""?)_at_/usr/local/lib/perl5/site_p
erl/5.6.1/Mail/SpamAssassin/Dns.pm_line_374./did_0+0+1/

Looking at Dns.pm doesn't really help me, and Razor2::Client::Agent appears 
to be in the right place,
in /usr/local/lib/perl5/site_perl/5.6.1/Razor2/Client.

Ideas?

...Chris




-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,SpamAssasin
1260,"Sender: Marc Perkel <marc@perkel.com>
Receiver: spamassassin-devel@example.sourceforge.net
Subject line: [SAdev] Body Test Question /d ?

Suppose I created a rule that was in this form:

body RULE_NAME /text to delete/d

Would the ""/d"" delete this text from the body and mask it from the rest of the 
rules? If so - I'm thinking about applying it to Yahoo and SN and Juno ads so 
that FPs are reduced.



-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel",0,SpamAssasin
1162,"Sender: Samuel Checker <sc@pffcu.org>
Receiver: <razor-users@example.sourceforge.net>
Subject line: [Razor-users] Razor and Pine

I've been testing Razor, invoked from sendmail/procmail and so far it
seems pretty copacetic. Last night's spam to the list provided a good test
- the spam itself as well as several of the responses were flagged, as
other list members reported.

This morning I piped the messages out from pine, being careful to use the
RAW mode, to razor-check -d. None of the messages come back as spam, even
the spam. Since folks revoked the false positives, I understand why they
would not come up, but not the spam itself, unless that also was revoked.

Is this spam just a bad one to test against, or is there some setting in
pine or razor that I am missing?

-- 
sc



-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,SpamAssasin
1186,"Sender: Rohit Khare <khare@alumni.caltech.edu>
Receiver: fork@spamassassin.taint.org
Subject line: Random hack Q: drawing on CDs with lasers?

O utensils of the world --

I wonder if it is possible to reverse-engineer the Reed-Solomon 
error-correcting codes to create a bytestream such that, when burned 
onto a CD, you can make out a picture in the diffraction pattern?

I suppose this is a modern equivalent to line-printer artwork; I was 
imagining using a CD-RW drive to use the outer track, say, to spell out 
the disc title, creation time, etc. It would sure beat feeding CDs 
through a laser printer :-)

Rohit",0,SpamAssasin
1169,"Sender: J C Lawrence <claw@kanga.nu>
Receiver: exmh-users@spamassassin.taint.org
Subject line: Folder computed replcomps (and replgroupcomps

Is there a relatively clean way to dynamically build comp files based on
the path of the current folder?

  Yeah, I know exmh will pull the first comp in the path up from the
  current folder to the mail root, but that's not what I want.

I'm starting to use plus addressing heavily as part of my SPAM controls.
Specifically I each mailing list with a list-specific address.

  eg I would subscribe to this list as claw+exmh@kanga.nu or perhaps
  claw+exmh-users@kanga.nu instead of claw@kanga.nu

However to do this I need a new set of comp files for each list folder.
As I'm subscribed to something just over 600 lists, that's rather a
pain.  I really don't want to go create and maintain ~1,800 comp files
(components, replcomps, replgroupcomps), especially not as I suspect
I'll be changing or adapting my naming pattern a few times as I adapt
various supporting tools.

What would be great is if I could build the relevant comp file
dynamically at runtime.  That way I don't need to maintain a couple
thousand comp files, I just need to make my plus addresses
predictable/computable based (say) on the folder path.

  eg I'm currently in folder:

    +-Lists-/Products/Exmh-L

    The script would dynamically build a compfile which had a From: of
    claw+exmh@kanga.nu for repl, comp, etc.

  Similarly when in folder:

    +-Lists-/Linux/SVLUG-L

  I'd get a From: of claw+svlug@kanga.nu

That way I can use lookup tables for those folders which have multiple
lists being delivered into them.

Any ideas how this might be done in an automatic/maintainable fashion?
It would be more than good enough if all I had to do was drop a tiny
FROM_HEADER file in each folder that somehow got picked up by the comp
file...

-- 
J C Lawrence                
---------(*)                Satan, oscillate my metallic sonatas. 
claw@kanga.nu               He lived as a devil, eh?		  
http://www.kanga.nu/~claw/  Evil is a name of a foeman, as I live.



_______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users",0,SpamAssasin
1206,"Sender: ""zenn"" <zenn@optushome.com.au>
Receiver: <spamassassin-talk@example.sourceforge.net>
Subject line: [SAtalk] Sitewide Spam Filtering with Qmail ??

Hi all...

I'm new to SpamAssasin so I appologies if the question has been asked
before.
I'm thinking of setting up SA with my Qmail(Maildir) server acting as our
gateway.
It currently provides inline virus scanning and ORDB open relay filtering.
Is it possible to setup SA to act as a sitewide Spam filter ?
Is there any documentation on setting this up ?
The Qmail server does not house any local mail accounts, it acts as a pure
relay for our internal mail server, I am currently relaing mail for 8
internal domains...

Suggestions would be appreciated.

Regards
Zenn




-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk",0,SpamAssasin
1219,"Sender: =?iso-8859-1?q?Eamonn=20Shinners?= <eamo32@yahoo.co.uk>
Receiver: ILUG <ilug@linux.ie>
Subject line: [ILUG] [OT]:Bill Gates in Peru

Hi guys,
   slightly OT. This comes from The Register from last
month, but I only came across it;

http://www.theregister.co.uk/content/4/26207.html

   Some/all of you may know that the government in
Peru were going to instruct state bodies to look at
using open source software in an attempt to save money
over M$ licences. Well, read the above article.

   Eamonn

__________________________________________________
Do You Yahoo!?
Everything you'll ever need on one web page
from News and Sport to Email and Music Charts
http://uk.my.yahoo.com

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1205,"Sender: CDale <cdale@techmonkeys.net>
Receiver: fork@spamassassin.taint.org
Subject line: boycotting yahoo

Because of this:
http://hrw.org/press/2002/08/yahoo080902.htm
there are several of us who are in the BDSM lifestyle who are trying to 
encourage our local groups to find alternatives to yahoo groups as a way 
of communicating with each other.  I've set up a place to have maillists 
on my server for any group who wants to use it, but I was wondering if 
anyone knows of an alternative that allows all the bells and whistles that 
yahoo has, such as reminders, file storage, calendars, etc.  Anyone?
TIA,
Cindy

-- 
""I don't take no stocks in mathematics, anyway"" --Huckleberry Finn",0,SpamAssasin
1282,"Sender: Raido Kurel <raido@elve.elin.ttu.ee>
Receiver: razor-users@example.sourceforge.net
Subject line: [Razor-users] empty mail is spamm?

Hi,

Is it possible to use razor without filtering empty mails as spamm?
An mail with an attachment is considered spamm. Is this normal?
Or I mysqlf like to send emails to myself where all important is said in
subject and body is empty (for remaining smth).

Thanks,
Raido Kurel




-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,SpamAssasin
1179,"Sender: John Gay <johngay@eircom.net>
Receiver: ilug@linux.ie
Subject line: [ILUG] Optimising for PentiumMMX?

I've been playing with an old Dell OptiPlex5110 and decided to attempt to 
build a PentiumMMX optimised Linux on it.

To start, I installed the bare minimum Debian system for  compiling programs.

Next I built a custom kernel, since most CPU optimizations are best suited to 
the kernel code.

Next I built X4.2.0 from sources, especially since X make a lot of use of 
matrixes and can also benifit from MMX optimizations. Since the first build, 
I've been encouraged to play with the CVS of both XFree86 and the DRI stuff, 
so I will be re-building X once we get some bugs worked out.

Finally I built KDE3.0BETA1 from sources I had, again to take full advantage 
of the MMX processor.

Can anyone recommend other minimum tools that I should re-build to get even 
more improvements in system performance? I know that not all packages can, or 
do benefit from being built on PentiumMMX rather than the i386 that Debian 
compiles to, but have I covered everything that CAN benefit?

I am wondering if the C, and other libraries  should be re-built? Can they 
take advantage of the Pentium and MMX instructions for system performance? 
And would this require re-building gcc as well?

I realise that not everything can benefit from re-compiling. I.E. I doubt I 
would see much system improvement if I re-compile bash, but things like the 
kernel, X and KDE should improve performance.

On a related note, I know I've mentioned here before, but I'm still looking 
for a Slot 1 550Mhz PIII. My regular system is a Dual PII350 and the 440BX 
M/B can take PIII's. I managed to get my hands on one. If I could get another 
I could put the two PIII's into this box and re-compile X to use the 
SSE/Katmai instructions in the PIII. I just don't thing it is worth replacing 
two PII's with one PIII. I know that they are out-of-stock, and I do watch 
the Buy-N-Sell regularly, but short of buying a full PIII system, I've not 
had much luck.

Cheers,

	John Gay

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
1277,"Sender: ""Jim Whitehead"" <ejw@cse.ucsc.edu>
Receiver: ""FoRK"" <FoRK@xent.com>
Subject line: [NYT] Korea's Real Rage for Virtual Games

http://www.nytimes.com/2002/10/09/technology/09KORE.html

Broadband's killer application  the one activity that dwarfs all others 
is online gaming, which 80 percent of South Koreans under 25 play, according
to one recent study. Critics say the burgeoning industry is creating
millions of zombified addicts who are turning on and tuning into computer
games, and dropping out of school and traditional group activities, becoming
uncommunicative and even violent because of the electronic games they play.

""Game players don't have normal social relationships anymore,"" said Kim Hyun
Soo, a 36-year-old psychiatrist who is chairman of the Net Addiction
Treatment Center, one of many groups that have sprung up to cope with
Internet game addiction. ""Young people are losing the ability to relate to
others, except through games. People who become addicted are prone to
violence, even when they are not playing.

- Jim",0,SpamAssasin
1176,"Sender: ""Kiall Mac Innes"" <kialllists@redpie.com>
Receiver: <ilug@linux.ie>
Subject line: [ILUG] URGENT: Cant get a skrew out... PLEASE HELP!

Hi i have a phillips head skrew thats holding a circut board together i need
to take it out ASAP and nothing will work, the threads on the skrew are
almost completly gone, its is a very small skrew that i have to use a
percision skrewdriver set to remove the skrews any help would be
appreaciated...

Kiall Mac Innes


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,SpamAssasin
